Dados gravados: 2025-06-17 15:35:41.121568 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:51.928894 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.015218 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.015218 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.119543 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.119543 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.216210 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.216210 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.216210 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.216210 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.216210 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.259390 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.260335 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.264626 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.265158 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.286151 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.288397 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.289104 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.289104 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.298753 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.300726 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.302340 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.302877 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.306718 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.307818 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.309142 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.320970 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.320970 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.320970 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.320970 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.320970 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.320970 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.320970 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.320970 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.320970 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.328803 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.336919 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.339472 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.422834 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.422834 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.479669 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.479669 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.521419 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.521419 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.583500 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.585332 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.621910 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.621910 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.621910 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.621910 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.626961 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.628988 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.661231 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.672165 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.673745 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.674758 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.675783 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.676497 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.677508 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.678750 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.679546 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.680554 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.682034 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.704265 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.721885 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.724072 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.725221 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.727186 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.728776 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.730638 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.732122 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.733742 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.734929 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.736756 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.738352 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.738902 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.740842 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.741868 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.758568 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.760864 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.762418 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.767934 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.769470 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.783784 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.787823 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.789989 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.790990 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.791991 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.793045 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.793045 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.793984 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.803877 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.813905 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.821806 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.822796 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.823779 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.823779 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.824786 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.835865 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.835865 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.862428 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.862428 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.880053 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.924258 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.928276 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.929281 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.934422 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:52.993571 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.020895 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.024906 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.026907 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.053671 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.075853 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.077531 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.078546 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.078546 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.079547 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.079547 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.081544 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.082544 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.083976 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.086291 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.095576 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.101988 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.101988 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.106182 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.106182 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.107189 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.107189 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.107189 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.108188 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.108188 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.109199 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.109199 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.110197 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.111193 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.118378 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.118378 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.118378 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.123950 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.123950 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.124958 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.125959 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.125959 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.128125 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.129032 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.132143 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.184295 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.185310 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.192640 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.221655 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.223652 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.225655 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.259561 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.260560 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.266631 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.267912 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.289925 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.290066 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.293082 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.294078 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.296160 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.297970 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.299085 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.321960 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.323739 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.325760 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.327763 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.329441 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.329441 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.329441 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.329441 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.329441 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.329441 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.336849 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.352562 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.380401 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.382301 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.402585 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.423537 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.425925 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.426924 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.491024 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.513168 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.525879 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.526226 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.562523 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.562523 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.612207 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.612207 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.619421 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.621451 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.622444 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.622444 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.624136 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.625864 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.626981 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.626981 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.629813 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.630830 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.630830 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.630830 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.633825 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.638039 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.638998 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.640009 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.641121 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.642131 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.653381 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.682854 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.685870 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.687338 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.689419 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.690357 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.691360 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.704560 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.716137 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.721366 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.722369 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.723372 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.724506 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.725526 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.760665 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.763219 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.764219 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.766879 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.767905 | Bid: 103973.34000000 | Ask: 103973.35000000
Dados gravados: 2025-06-17 15:35:53.788478 | Bid: 103973.34000000 | Ask: 103973.35000000
